"","well_position","cycle_no","target","rn","drn","amp_status","amp_score","cq","auto_threshold","threshold","baseline_start","baseline_end","file","dilution_level","covid_variant","Fn"
"179","A3",44,"RnaseP",16527.21289,2253.510572,"No Amp",1.438040385,"Undetermined",FALSE,20000,3,23,"dilution",10000,"Delta",16527.213
"180","A3",45,"RnaseP",16634.29492,2314.116268,"No Amp",1.438040385,"Undetermined",FALSE,20000,3,23,"dilution",10000,"Delta",16634.295
"181","A3",1,"E gene",318939.0313,757.3578297,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",318939.03
"182","A3",2,"E gene",319001.7813,735.8233173,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",319001.78
"183","A3",3,"E gene",318903.2188,552.9763049,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",318903.22
"184","A3",4,"E gene",318274.6563,-159.8707074,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",318274.66
"185","A3",5,"E gene",318207.625,-311.1864698,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",318207.62
"186","A3",6,"E gene",318560.9375,-42.15848214,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",318560.94
"187","A3",7,"E gene",318556.4688,-130.9117445,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",318556.47
"188","A3",8,"E gene",318575.9063,-195.7587569,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",318575.9
"189","A3",9,"E gene",318950.6563,94.70673077,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",318950.66
"190","A3",10,"E gene",319102.5938,162.3597184,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",319102.6
"191","A3",11,"E gene",319049.8125,25.29395604,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",319049.8
"192","A3",12,"E gene",318998.6875,-110.1155563,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",318998.7
"193","A3",13,"E gene",319038.1563,-154.9313187,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",319038.16
"194","A3",14,"E gene",319468.125,190.752919,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",319468.12
"195","A3",15,"E gene",319440.5,78.84340659,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",319440.5
"196","A3",16,"E gene",319480.3125,34.37139423,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",319480.3
"197","A3",17,"E gene",320217.9688,687.7431319,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",320217.97
"198","A3",18,"E gene",320921.3125,1306.80237,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",320921.3
"199","A3",19,"E gene",321818.875,2120.080357,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",321818.88
"200","A3",20,"E gene",323726.875,3943.795845,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",323726.88
"201","A3",21,"E gene",327481,7613.636332,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",327481
"202","A3",22,"E gene",335348.3125,15396.66432,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",335348.3
"203","A3",23,"E gene",351064.1563,31028.22356,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",351064.16
"204","A3",24,"E gene",378610.9063,58490.68905,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",378610.9
"205","A3",25,"E gene",417236.2813,97031.77953,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",417236.28
"206","A3",26,"E gene",459986.75,139697.9638,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",459986.75
"207","A3",27,"E gene",497099.7188,176726.648,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",497099.72
"208","A3",28,"E gene",524979.25,204521.8947,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",524979.25
"209","A3",29,"E gene",545532.4375,224990.7977,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",545532.44
"210","A3",30,"E gene",560089.25,239463.3257,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",560089.25
"211","A3",31,"E gene",572499.9375,251789.7287,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",572499.94
"212","A3",32,"E gene",582994.75,262200.2567,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",582994.75
"213","A3",33,"E gene",591237.3125,270358.5347,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",591237.3
"214","A3",34,"E gene",598146.625,277183.5627,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",598146.6
"215","A3",35,"E gene",602744.5,281697.1532,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",602744.5
"216","A3",36,"E gene",607772,286640.3686,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",607772
"217","A3",37,"E gene",611131.4375,289915.5216,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",611131.44
"218","A3",38,"E gene",615162.6875,293862.4871,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",615162.7
"219","A3",39,"E gene",617748.375,296363.8901,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",617748.4
"220","A3",40,"E gene",620227.1875,298758.4181,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",620227.2
"221","A3",41,"E gene",622890.9375,301337.8836,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",622890.94
"222","A3",42,"E gene",624671.75,303034.4116,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",624671.75
"223","A3",43,"E gene",626539.4375,304817.8146,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",626539.44
"224","A3",44,"E gene",627897.875,306091.9675,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",627897.9
"225","A3",45,"E gene",629357.125,307466.933,"Amp",2.582723579,"21.15626329",FALSE,8000,3,15,"dilution",10000,"Delta",629357.1
"226","A3",1,"N gene",102687.1563,-785.875142,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",102687.16
"227","A3",2,"N gene",102927.3984,-673.4890625,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",102927.4
"228","A3",3,"N gene",103204,-524.743608,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",103204
"229","A3",4,"N gene",103876.9844,20.38465909,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",103876.984
"230","A3",5,"N gene",104043.2422,58.78636364,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",104043.24
"231","A3",6,"N gene",104406.8828,294.5708807,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",104406.88
"232","A3",7,"N gene",104514.3672,274.1991477,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",104514.37
"233","A3",8,"N gene",104698.125,330.1008523,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",104698.125
"234","A3",9,"N gene",104685.0547,189.1744318,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",104685.055
"235","A3",10,"N gene",104442.5156,-181.2207386,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",104442.516
"236","A3",11,"N gene",104350.5234,-401.0690341,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",104350.52
"237","A3",12,"N gene",104704.5391,-174.909517,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",104704.54
"238","A3",13,"N gene",105122.0313,114.7265625,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",105122.03
"239","A3",14,"N gene",105528.5391,393.378267,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",105528.54
"240","A3",15,"N gene",106127,863.9830966,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",106127
"241","A3",16,"N gene",106562.9766,1172.103551,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",106562.98
"242","A3",17,"N gene",107067.0547,1548.325568,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",107067.055
"243","A3",18,"N gene",108505.7813,2859.196023,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",108505.78
"244","A3",19,"N gene",111116.5313,5342.089915,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",111116.53
"245","A3",20,"N gene",115720.1016,9817.804119,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",115720.1
"246","A3",21,"N gene",123897.8594,17867.70582,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",123897.86
"247","A3",22,"N gene",140610.5,34452.49034,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",140610.5
"248","A3",23,"N gene",171680.4688,65394.60298,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",171680.47
"249","A3",24,"N gene",222980.2656,116566.5438,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",222980.27
"250","A3",25,"N gene",296528,189986.422,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",296528
"251","A3",26,"N gene",381719.9375,275050.5034,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",381719.94
"252","A3",27,"N gene",468298.2813,361500.9911,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",468298.28
"253","A3",28,"N gene",550617,443691.8537,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",550617
"254","A3",29,"N gene",625831,518777.9976,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",625831
"255","A3",30,"N gene",689729,582548.1415,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",689729
"256","A3",31,"N gene",740204.1875,632895.4729,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",740204.2
"257","A3",32,"N gene",785391.75,677955.1793,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",785391.75
"258","A3",33,"N gene",819729.5,712165.0732,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",819729.5
"259","A3",34,"N gene",845815.3125,738123.0295,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",845815.3
"260","A3",35,"N gene",867850.5,760030.3609,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",867850.5
"261","A3",36,"N gene",885988.0625,778040.0673,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",885988.06
"262","A3",37,"N gene",898788.875,790713.0237,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",898788.9
"263","A3",38,"N gene",910132.125,801928.4176,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",910132.1
"264","A3",39,"N gene",919739.375,811407.8115,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",919739.4
"265","A3",40,"N gene",928640.6875,820181.2679,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",928640.7
"266","A3",41,"N gene",934352.125,825764.8493,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",934352.1
"267","A3",42,"N gene",938450,829734.8682,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",938450
"268","A3",43,"N gene",942540.5,833697.5121,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",942540.5
"269","A3",44,"N gene",946948.5,837977.656,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",946948.5
"270","A3",45,"N gene",951226.8125,842128.1124,"Amp",2.757696294,"20.66449879",FALSE,14000,3,13,"dilution",10000,"Delta",951226.8
"271","A5",1,"RnaseP",17150.95703,155.0371105,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",17150.957
"272","A5",2,"RnaseP",17168.88281,128.3125507,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",17168.883
"273","A5",3,"RnaseP",17160.95117,75.73056911,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",17160.951
"274","A5",4,"RnaseP",17164.16602,34.29507186,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",17164.166
"275","A5",5,"RnaseP",17212.46484,37.94355899,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",17212.465
"276","A5",6,"RnaseP",17220.83008,1.658452366,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",17220.83
"277","A5",7,"RnaseP",17282.45703,18.63506449,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",17282.457
"278","A5",8,"RnaseP",17301.66602,-6.806292128,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",17301.666
"279","A5",9,"RnaseP",17355.68164,2.558991874,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",17355.682
"280","A5",10,"RnaseP",17327.39844,-70.37455225,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",17327.398
"281","A5",11,"RnaseP",17316.69922,-125.724112,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",17316.7
"282","A5",12,"RnaseP",17407.36328,-79.71039049,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",17407.363
"283","A5",13,"RnaseP",17433.61328,-98.11073149,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",17433.613
"284","A5",14,"RnaseP",17580.59766,4.223302513,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",17580.598
"285","A5",15,"RnaseP",17557.55078,-63.47391348,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",17557.55
"286","A5",16,"RnaseP",17553.41992,-112.2551139,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",17553.42
"287","A5",17,"RnaseP",17752.44336,42.11798265,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",17752.443
"288","A5",18,"RnaseP",17858.4043,103.4285791,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",17858.404
"289","A5",19,"RnaseP",17966.57031,166.9442538,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",17966.57
"290","A5",20,"RnaseP",18002.65039,158.3739909,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",18002.65
"291","A5",21,"RnaseP",18025.12109,136.194353,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",18025.121
"292","A5",22,"RnaseP",17982.57031,48.99323078,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",17982.57
"293","A5",23,"RnaseP",17897.21289,-81.01453209,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",17897.213
"294","A5",24,"RnaseP",17829.25,-193.6277637,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",17829.25
"295","A5",25,"RnaseP",17904.38086,-163.1472453,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",17904.38
"296","A5",26,"RnaseP",18059.56445,-52.61399258,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",18059.564
"297","A5",27,"RnaseP",18209.16992,52.34113517,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",18209.17
"298","A5",28,"RnaseP",18276.25195,74.77282543,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",18276.252
"299","A5",29,"RnaseP",18437.00781,190.8783438,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",18437.008
"300","A5",30,"RnaseP",18790.49609,499.7162841,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",18790.496
"301","A5",31,"RnaseP",19184.01172,848.5815681,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",19184.012
"302","A5",32,"RnaseP",19277.22266,897.1421646,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",19277.223
"303","A5",33,"RnaseP",19207.26953,782.5386986,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",19207.27
"304","A5",34,"RnaseP",19349.58789,880.2067169,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",19349.588
"305","A5",35,"RnaseP",19457.56055,943.5290322,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",19457.56
"306","A5",36,"RnaseP",19595.11719,1036.435332,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",19595.117
"307","A5",37,"RnaseP",19805.88086,1202.548663,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",19805.88
"308","A5",38,"RnaseP",19728.84375,1080.861212,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",19728.844
"309","A5",39,"RnaseP",19761.65625,1069.023371,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",19761.656
"310","A5",40,"RnaseP",19992.17188,1254.888655,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",19992.172
"311","A5",41,"RnaseP",20031.08789,1249.15433,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",20031.088
"312","A5",42,"RnaseP",20021.65039,1195.066489,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",20021.65
"313","A5",43,"RnaseP",20156.00977,1284.775523,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",20156.01
"314","A5",44,"RnaseP",20105.07227,1189.187682,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",20105.072
"315","A5",45,"RnaseP",20267.61523,1307.08031,"No Amp",1.494467071,"Undetermined",FALSE,20000,3,24,"dilution",1000,"Delta",20267.615
"316","A5",1,"E gene",339643.6875,763.5754662,"Amp",2.596527497,"24.32888554",FALSE,8000,3,14,"dilution",1000,"Delta",339643.7
"317","A5",2,"E gene",339553.0625,621.0890152,"Amp",2.596527497,"24.32888554",FALSE,8000,3,14,"dilution",1000,"Delta",339553.06
"318","A5",3,"E gene",339073.0938,89.2588141,"Amp",2.596527497,"24.32888554",FALSE,8000,3,14,"dilution",1000,"Delta",339073.1
"319","A5",4,"E gene",338992.0625,-43.63388695,"Amp",2.596527497,"24.32888554",FALSE,8000,3,14,"dilution",1000,"Delta",338992.06
"320","A5",5,"E gene",339123.875,36.317162,"Amp",2.596527497,"24.32888554",FALSE,8000,3,14,"dilution",1000,"Delta",339123.88
"321","A5",6,"E gene",339150.4688,11.04946096,"Amp",2.596527497,"24.32888554",FALSE,8000,3,14,"dilution",1000,"Delta",339150.47
"322","A5",7,"E gene",339211.375,20.09425991,"Amp",2.596527497,"24.32888554",FALSE,8000,3,14,"dilution",1000,"Delta",339211.38
"323","A5",8,"E gene",339156.1875,-86.95469114,"Amp",2.596527497,"24.32888554",FALSE,8000,3,14,"dilution",1000,"Delta",339156.2
"324","A5",9,"E gene",339151.0938,-143.9098922,"Amp",2.596527497,"24.32888554",FALSE,8000,3,14,"dilution",1000,"Delta",339151.1
"325","A5",10,"E gene",339308.5313,-38.33384324,"Amp",2.596527497,"24.32888554",FALSE,8000,3,14,"dilution",1000,"Delta",339308.53
"326","A5",11,"E gene",339371.2813,-27.44529429,"Amp",2.596527497,"24.32888554",FALSE,8000,3,14,"dilution",1000,"Delta",339371.28
"327","A5",12,"E gene",339608.9688,158.3807547,"Amp",2.596527497,"24.32888554",FALSE,8000,3,14,"dilution",1000,"Delta",339608.97
"328","A5",13,"E gene",339561.2188,58.76930361,"Amp",2.596527497,"24.32888554",FALSE,8000,3,14,"dilution",1000,"Delta",339561.22
"329","A5",14,"E gene",339520.7188,-33.59214744,"Amp",2.596527497,"24.32888554",FALSE,8000,3,14,"dilution",1000,"Delta",339520.72
"330","A5",15,"E gene",339669.0625,62.89015152,"Amp",2.596527497,"24.32888554",FALSE,8000,3,14,"dilution",1000,"Delta",339669.06
"331","A5",16,"E gene",339734.375,76.34120047,"Amp",2.596527497,"24.32888554",FALSE,8000,3,14,"dilution",1000,"Delta",339734.38
"332","A5",17,"E gene",340075.375,365.4797494,"Amp",2.596527497,"24.32888554",FALSE,8000,3,14,"dilution",1000,"Delta",340075.38
"333","A5",18,"E gene",340181.375,419.6182984,"Amp",2.596527497,"24.32888554",FALSE,8000,3,14,"dilution",1000,"Delta",340181.38
"334","A5",19,"E gene",340438.25,624.6318473,"Amp",2.596527497,"24.32888554",FALSE,8000,3,14,"dilution",1000,"Delta",340438.25
"335","A5",20,"E gene",340879.2813,1013.801646,"Amp",2.596527497,"24.32888554",FALSE,8000,3,14,"dilution",1000,"Delta",340879.28
"336","A5",21,"E gene",341120.7813,1203.440195,"Amp",2.596527497,"24.32888554",FALSE,8000,3,14,"dilution",1000,"Delta",341120.78
"337","A5",22,"E gene",341843.4063,1874.203744,"Amp",2.596527497,"24.32888554",FALSE,8000,3,14,"dilution",1000,"Delta",341843.4
"338","A5",23,"E gene",343669.9688,3648.904793,"Amp",2.596527497,"24.32888554",FALSE,8000,3,14,"dilution",1000,"Delta",343669.97
"339","A5",24,"E gene",347168.4688,7095.543342,"Amp",2.596527497,"24.32888554",FALSE,8000,3,14,"dilution",1000,"Delta",347168.47
"340","A5",25,"E gene",353369.9688,13245.18189,"Amp",2.596527497,"24.32888554",FALSE,8000,3,14,"dilution",1000,"Delta",353369.97
"341","A5",26,"E gene",365687.7813,25511.13294,"Amp",2.596527497,"24.32888554",FALSE,8000,3,14,"dilution",1000,"Delta",365687.78
"342","A5",27,"E gene",389054.25,48825.74024,"Amp",2.596527497,"24.32888554",FALSE,8000,3,14,"dilution",1000,"Delta",389054.25
