Well,Well Position,Cycle Number,ATTO 647,VIC,FAM
99,E3,31,19930.297,597227.25,723068.5
99,E3,32,20154.762,608177.5,762824.25
99,E3,33,20191.377,617277.6,795377.06
99,E3,34,20368.756,623290.94,822883.06
99,E3,35,20475.826,629387.44,844923.75
99,E3,36,20490.75,634793.8,861680.94
99,E3,37,20801.068,639208.7,873960.75
99,E3,38,20808.47,642025.1,885063.5
99,E3,39,20786.713,644330,895270.7
99,E3,40,20904.145,646879.75,902724.3
99,E3,41,21057.717,649899.75,909239.06
99,E3,42,21090.533,651520.9,914569.94
99,E3,43,21114.436,653057.2,919252.1
99,E3,44,21138.533,654353.7,921808.4
99,E3,45,21158.85,656207.1,925260.3
100,E4,1,18762.492,330459.8,108240.29
100,E4,2,18773.182,330466.4,108437.29
100,E4,3,18910.432,330697.22,108606.945
100,E4,4,18975.352,330418.6,108811.59
100,E4,5,19000.066,330144.16,109135.87
100,E4,6,19193.691,330116.22,109494.95
100,E4,7,19212.057,330200.78,109662.12
100,E4,8,19188.086,330110.03,109847.85
100,E4,9,19200.047,330110.16,109663.836
100,E4,10,19198.3,330272.8,109604.28
100,E4,11,19294.521,330420.97,109972.67
100,E4,12,19300.654,330370.88,109951.78
100,E4,13,19269.336,330410.06,110234.28
100,E4,14,19356.39,330777.06,110363.305
100,E4,15,19326.244,330864.47,110431.58
100,E4,16,19389.92,331110.34,110338.74
100,E4,17,19627.494,331216.16,110625.93
100,E4,18,19645.607,331123.66,110600.766
100,E4,19,19749.8,331119.84,110933.35
100,E4,20,20051.602,331448.94,110930.85
100,E4,21,20542.432,331313.2,110914.86
100,E4,22,21486.7,331276.78,111315.7
100,E4,23,23012.463,331652.34,111621.18
100,E4,24,26080.266,331659.4,111346.6
100,E4,25,31865.93,331607.03,110753.08
100,E4,26,42289.64,331462.94,109847.75
100,E4,27,60175.29,331243.78,108047.62
100,E4,28,88529.625,331199.16,106025.63
100,E4,29,127575.74,331444.12,103873.445
100,E4,30,174410.8,331215,103474.36
100,E4,31,226623.86,331064.88,104380.91
100,E4,32,277709.25,331051.2,108626.086
100,E4,33,316425.28,331042.84,117624.43
100,E4,34,339836.44,331187.9,130780.8
100,E4,35,352119.44,331176.47,146130.77
100,E4,36,360582.03,331377.9,160752.95
100,E4,37,365918.94,331800,174226.77
100,E4,38,370282.47,331902.5,186894.83
100,E4,39,373579,332096.97,199145.14
100,E4,40,376409.4,332141.4,210481.62
100,E4,41,379824.72,332138.97,221896.58
100,E4,42,382265.78,332301.88,232922.47
100,E4,43,383843.66,332505.06,244530.58
100,E4,44,386062.4,333221.78,255449.6
100,E4,45,386893.97,333686.66,264803.28
101,E5,1,16684.975,332996.38,109364.07
101,E5,2,16684.986,333021.3,109651.89
101,E5,3,16726.037,333398.4,109880.88
101,E5,4,16731.29,333854,110013.19
101,E5,5,16757.867,333866.8,110280.336
101,E5,6,16685.104,333803.28,110553.96
101,E5,7,16744.357,333902.03,110614.94
101,E5,8,17067.393,333940.06,110821.13
101,E5,9,17108.809,334064.12,111083.6
101,E5,10,17138.137,334409.38,111289.19
101,E5,11,17226.582,334600.5,111337.195
101,E5,12,17340.137,334661.56,111611.37
101,E5,13,17443.818,334632.97,111700.35
101,E5,14,17452.234,334886.7,111743.91
101,E5,15,17418.871,335129.56,111871.57
101,E5,16,17340.111,335419.06,111898.484
101,E5,17,17279.787,335452.72,112451.695
101,E5,18,17387.29,335813.66,112823.88
101,E5,19,17609.203,336393.25,112826.586
101,E5,20,17688.09,336777.88,113378.45
101,E5,21,17638.506,337179.4,114557.72
101,E5,22,17727.523,338186,116342.37
101,E5,23,17848.021,339922.78,119957.18
101,E5,24,17835.264,342623.72,127470.78
101,E5,25,17994.025,348721.16,141140.84
101,E5,26,18140.705,361696.88,166223.69
101,E5,27,18592.447,385233.38,209794.5
101,E5,28,18984.621,420883.06,275567.16
101,E5,29,19610.953,463994.2,356373.03
101,E5,30,20481.992,504707,439873.3
101,E5,31,21415.955,534748.75,523243.84
101,E5,32,22349.736,556148.1,598694.94
101,E5,33,23085.43,572946.94,661809.5
101,E5,34,23749.852,585958.6,713816.2
101,E5,35,24616.213,596003,756103.6
101,E5,36,25293.645,603763.6,789978.25
101,E5,37,25962.336,610683.75,818285.6
101,E5,38,26603.064,616888.6,841022.9
101,E5,39,26938.236,621795.2,860025.5
101,E5,40,27411.994,626058.75,875355.3
101,E5,41,27701.031,630407.94,887823
101,E5,42,28335.54,632902.5,898268
101,E5,43,29055.98,635364.44,907580.5
101,E5,44,29443.486,639092.7,915597.2
101,E5,45,29906.912,641883.1,920976.44
102,E6,1,18786.957,349936.5,96999.34
102,E6,2,18808.475,350004.06,97105.14
102,E6,3,18704.996,350103.2,97372.31
102,E6,4,18703.656,350408.1,97467.15
102,E6,5,18826.855,350752.28,97847.09
102,E6,6,18907,350751.6,97746.66
102,E6,7,19093.574,350048.53,97761.73
102,E6,8,19059.447,350027.25,98191.52
102,E6,9,19034.113,350697.4,98246.234
102,E6,10,19175.4,350787.22,98292.914
102,E6,11,19193.691,350840.6,98568.77
102,E6,12,19224.152,351388.4,98442.586
102,E6,13,19224.86,351519.66,98662.67
102,E6,14,19382.207,351881.97,99322.766
102,E6,15,19367.965,352200.16,99379.12
102,E6,16,19394.072,352233.78,99383.62
102,E6,17,19511.443,352452.56,99548.664
102,E6,18,19817.41,352822.2,99820.62
102,E6,19,19998.652,352823.38,99913.62
102,E6,20,20309.871,353061,99820.484
102,E6,21,20712.525,353419.7,100040.72
102,E6,22,21618.803,353777.5,100318.47
102,E6,23,23483.213,353743.34,100440.24
102,E6,24,27103.158,353631.94,100070.91
102,E6,25,34034.08,353948.5,99276.02
102,E6,26,46633.727,354307.2,98173.125
102,E6,27,67812.92,354313,96401.766
102,E6,28,98638.35,354323.06,93917.445
102,E6,29,138578.27,354175.75,91518.45
102,E6,30,187790.44,354009.34,90498.71
102,E6,31,233147.81,354172.88,90478.984
102,E6,32,264411.3,354549.97,91370.08
102,E6,33,285133.9,354919.66,93421.45
102,E6,34,300609.38,355033.6,95596.48
102,E6,35,313021.62,355334.53,98036.1
102,E6,36,323895.03,355557.28,100270.555
102,E6,37,333554.25,355548.25,101758.695
102,E6,38,342153.75,355636.06,103174.48
102,E6,39,349299.7,355763.3,105080.18
102,E6,40,356615.22,355832.84,107073.73
102,E6,41,363337.88,356150.5,108975.39
102,E6,42,369667.75,356532.7,110622.58
102,E6,43,375496.88,356582.8,112361.78
102,E6,44,380786.25,356568.34,114041.51
102,E6,45,384873.22,356809.53,115693.625
103,E7,1,18670.826,333494.94,108350.07
103,E7,2,18529.877,333494.16,108422.12
103,E7,3,18423.633,333484.72,108557
103,E7,4,18492.31,333582.53,108800.32
103,E7,5,18811.723,333720.75,108744.13
103,E7,6,18853.434,333648.16,108761.42
103,E7,7,18845.363,333409.47,109123.8
103,E7,8,18978.695,333490.78,109183.64
103,E7,9,18951.7,334037.72,109331.28
103,E7,10,18904.664,334210.97,109389.55
103,E7,11,18851.355,334602.44,109452.086
103,E7,12,18909.275,334704.3,109456.71
103,E7,13,19164.074,335054.06,109587.53
103,E7,14,19390.75,335395.53,109823.664
103,E7,15,19178.36,335452.34,110063.6
103,E7,16,19070.896,335347.16,110103.664
103,E7,17,19176.959,335321.88,110175.42
103,E7,18,19289.959,335365.47,110691.02
103,E7,19,19160.926,335985.38,111057.195
103,E7,20,19081.766,336271.97,111137.96
103,E7,21,19216.096,336394.94,111265.375
103,E7,22,19489.29,337087.3,111729.39
103,E7,23,19629.406,337168.2,111978.25
103,E7,24,19617.213,337452.72,112722.25
103,E7,25,19714.031,338093.28,114384.73
103,E7,26,19743.656,339209.47,117014.97
103,E7,27,19913.87,341622.75,122278.055
103,E7,28,19948.055,346425.7,131943.05
103,E7,29,20040.936,356220.97,150302.72
103,E7,30,20363.242,374411.56,183598.86
103,E7,31,20859.625,404662.12,237791.8
103,E7,32,21015.457,444669.97,310292.84
103,E7,33,21711.203,487686.8,389869.12
103,E7,34,22150.002,521728.25,472226.47
103,E7,35,22497.314,546225.6,548187.9
103,E7,36,22638.969,563800.06,612212.5
103,E7,37,22929.705,577158.9,665836.6
103,E7,38,23262.12,587317.5,709749.4
103,E7,39,23365.17,596008.06,746602.6
103,E7,40,23622.258,602879.25,775862.9
103,E7,41,23606.592,609396.4,801167.5
103,E7,42,23855.781,614438,822399
103,E7,43,24020.621,618485.44,839158
103,E7,44,24063.86,622542.5,853605.44
103,E7,45,24072.615,626104.1,864863.25
104,E8,1,-1890.6251,-1541.9436,-24686.316
104,E8,2,-1925.7557,-1557.3138,-24620.72
104,E8,3,-1951.81,-1596.166,-24571.156
104,E8,4,-1808.8181,-1834.046,-24429.365
104,E8,5,-1841.4373,-1908.9968,-24042.176
104,E8,6,-2106.4194,-1848.251,-23817.195
104,E8,7,-2167.0225,-1618.1454,-23818.32
104,E8,8,-2041.9668,-1628.7102,-23702.447
104,E8,9,-2047.3519,-1683.2025,-23731.488
104,E8,10,-2108.355,-1690.722,-23626.336
104,E8,11,-2172.967,-1703.1218,-23380.041
104,E8,12,-2201.7046,-1616.0173,-23337.227
104,E8,13,-2174.4934,-1600.0289,-23339.996
104,E8,14,-2247.2405,-1636.6716,-23010.225
104,E8,15,-2207.9883,-1624.9279,-23000.701
104,E8,16,-1902.5132,-1656.8497,-23011.086
104,E8,17,-1844.5773,-1624.4235,-22869.527
104,E8,18,-1733.1426,-1528.6855,-22921.371
104,E8,19,-1778.2926,-1532.6892,-22873.703
104,E8,20,-1933.3479,-1468.016,-22857.46
104,E8,21,-2271.1636,-1507.2285,-22894.887
104,E8,22,-2275.47,-1556.9159,-22800.252
104,E8,23,-1960.9501,-1622.2657,-22650.006
104,E8,24,-1896.1085,-1687.974,-22634.59
104,E8,25,-1938.2859,-1770.3604,-22498.453
104,E8,26,-1941.0634,-1914.4174,-22445.688
104,E8,27,-1919.4043,-1911.9119,-22372.336
104,E8,28,-1995.054,-1766.556,-22327.512
104,E8,29,-2145.678,-1762.5121,-22177.115
104,E8,30,-2188.8699,-1772.9528,-22024.652
104,E8,31,-2123.5906,-1756.0093,-21893.805
104,E8,32,-2118.8298,-1538.7131,-21963.195
104,E8,33,-1986.1663,-1384.6449,-21858.994
104,E8,34,-1774.2091,-1493.831,-21827.334
104,E8,35,-1778.2375,-1528.2249,-21769.738
104,E8,36,-1767.4642,-1418.6206,-21658.174
104,E8,37,-1809.2327,-1684.002,-21473.344
104,E8,38,-1916.0955,-1764.2556,-21048.627
104,E8,39,-1965.6334,-1601.9838,-20872.184
104,E8,40,-1887.4238,-1329.0638,-20973.768
104,E8,41,-1879.1495,-1246.8976,-21028.021
104,E8,42,-1880.1432,-1448.4337,-20920.896
104,E8,43,-1694.5911,-1567.0952,-20904.18
104,E8,44,-1711.3916,-1649.608,-21101.926
104,E8,45,-1740.0822,-1706.436,-21303.994
105,E9,1,12613.974,325152.2,86069.86
105,E9,2,12442.336,325036.22,86089.21
105,E9,3,12151.493,324875.53,85907.84
105,E9,4,12207.273,324633.72,85558.94
105,E9,5,12644.601,324736.4,85575.8
105,E9,6,12684.214,325369.34,86053.97
105,E9,7,12687.937,325425.5,86454.58
105,E9,8,12857.663,325358.22,86420.195
105,E9,9,12566.267,325431.8,86395.56
105,E9,10,12551.665,325537.62,86703.6
105,E9,11,12975.35,326115.34,86851.11
105,E9,12,12889.878,326270.75,86899.78
105,E9,13,12851.319,326686.78,87172.15
105,E9,14,13123.87,326796.7,87430.49
105,E9,15,13129.231,326709.84,87817.71
105,E9,16,13172.495,326819.34,87820.82
105,E9,17,13245.425,327026.38,88038.26
105,E9,18,13302.33,327338.88,88480.59
105,E9,19,13289.538,327587.84,88344.99
105,E9,20,13484.447,327680.62,88238.19
105,E9,21,13445.269,327865.56,88508.83
105,E9,22,13393.35,328175.1,88622.99
105,E9,23,13352.601,328437.88,89362.13
105,E9,24,13595.591,328476.84,90111.2
105,E9,25,13869.923,329384.2,91780.23
105,E9,26,13923.375,331375.25,94573.4
105,E9,27,13897.245,333725,100305.35
105,E9,28,14228.585,338483.38,110486.43
105,E9,29,14547.35,348726.34,130139.78
105,E9,30,15046.215,367359.1,165000.08
105,E9,31,16429.447,397801.28,219755.23
105,E9,32,18846.588,436070.47,289304.44
105,E9,33,21812.863,474298.1,364336.28
105,E9,34,24871.963,502704.75,439334.94
105,E9,35,27872.9,523410.12,507307.94
105,E9,36,30139.125,539251.1,565306
105,E9,37,32288.658,550745.75,613321.7
105,E9,38,34117.63,559527.56,654737.94
105,E9,39,36303.33,567223.94,687389.3
105,E9,40,38306.555,574077,717296.06
105,E9,41,40259.613,579227,743951
105,E9,42,41883.11,584934.44,765836
105,E9,43,43869,590298.8,783866.8
105,E9,44,45523.53,594321.94,799769.56
105,E9,45,46794.652,597971.1,811968
106,E10,1,-1262.1415,-939.8617,-17740.395
106,E10,2,-1202.8429,-914.74615,-17589.809
106,E10,3,-1185.0729,-948.20996,-17212.15
106,E10,4,-1005.58154,-882.30707,-17113.059
106,E10,5,-886.32184,-746.25116,-17113.432
106,E10,6,-1171.8348,-901.3865,-16855.904
106,E10,7,-1208.6652,-1018.3344,-16679.35
106,E10,8,-887.1444,-1109.4287,-16478.664
106,E10,9,-907.13226,-1148.9254,-16361.315
106,E10,10,-1144.3676,-1090.7186,-16471.852
106,E10,11,-1494.1602,-1053.0898,-16652.137
106,E10,12,-1545.7042,-811.6941,-16660.355
106,E10,13,-1409.2119,-786.18054,-16241.818
106,E10,14,-1352.2858,-845.4845,-16254.758
106,E10,15,-1146.2426,-973.0144,-16347.425
106,E10,16,-1161.0525,-1032.5068,-16316.532
106,E10,17,-1247.3064,-938.5207,-16199.12
106,E10,18,-1319.464,-822.9364,-15989.991
106,E10,19,-1387.3439,-910.6969,-16066.134
106,E10,20,-1382.9156,-1018.0866,-16137.284
106,E10,21,-1121.2926,-1079.1666,-16049.058
106,E10,22,-879.8088,-1080.3575,-15969.697
106,E10,23,-1140.7913,-1159.9952,-16037.735
106,E10,24,-1268.464,-1332.1412,-15967.083
106,E10,25,-1296.8677,-1363.7233,-15975.26
106,E10,26,-1309.4731,-1286.1069,-16003.398
106,E10,27,-1256.9429,-1336.8555,-15904.265
106,E10,28,-1486.2749,-1361.4503,-15725.9
106,E10,29,-1569.88,-1268.0879,-15817.151
106,E10,30,-1593.2517,-1082.5017,-15811.834
106,E10,31,-1488.989,-1106.5159,-15437.328
106,E10,32,-1011.42474,-1206.679,-15373.506
106,E10,33,-799.8745,-1388.7789,-15318.838
106,E10,34,-849.2356,-1385.3478,-15179.652
106,E10,35,-1037.499,-1200.634,-15144.82
106,E10,36,-1134.6875,-1145.8944,-14929.446
106,E10,37,-1178.6726,-943.4487,-14993.604
106,E10,38,-1319.3846,-821.5817,-14907.947
106,E10,39,-1354.0515,-834.7692,-14614.702
106,E10,40,-1162.2859,-818.58124,-14504.221
106,E10,41,-927.69183,-990.19446,-14667.594
106,E10,42,-989.20087,-1103.0052,-14842.93
106,E10,43,-1048.7642,-1203.0168,-14739.972
106,E10,44,-931.2712,-1219.6908,-14360.167
106,E10,45,-795.1709,-1071.9271,-14421.354
107,E11,1,18121.654,327257.94,117661.79
107,E11,2,18138.516,327137.38,117845.805
107,E11,3,17676.918,326332.34,118027.89
107,E11,4,17718.664,326337.66,118599.625
107,E11,5,18341.795,327123.84,118625.93
107,E11,6,18298.664,327194.9,118303.78
107,E11,7,18233.676,327148.06,118342.766
107,E11,8,18440.459,327356.1,119065.73
107,E11,9,18576.395,327417.38,119263.94
107,E11,10,18577.832,327811.4,119355.71
107,E11,11,18662.084,328074.28,119348.92
107,E11,12,18630.4,328102.78,119603.41
107,E11,13,18532.783,328527.16,119634.164
107,E11,14,18543.59,328965.28,119900
107,E11,15,18755.64,329200.88,119959.37
107,E11,16,18853.164,329119.25,120096.54
107,E11,17,18911.43,329271.66,120225.14
107,E11,18,18736.969,329811.7,120703.055
107,E11,19,18647.012,329984.53,120513.21
107,E11,20,18764.85,330183.06,120482.98
107,E11,21,18793.123,330129.25,121200.07
107,E11,22,19086.094,329977.1,121362.86
107,E11,23,19246.021,330098.16,121223.57
107,E11,24,19691.236,330327.06,121212.13
107,E11,25,20089.967,330512.28,121717.086
107,E11,26,20564.092,330909.12,122185.89
107,E11,27,22372.426,331500.22,122572.555
107,E11,28,25799.908,332359.5,123791.37
107,E11,29,31225.816,334044.9,125878.96
107,E11,30,40300.58,335648.66,129370.766
107,E11,31,51687.965,338777.16,134216.14
107,E11,32,62150.875,342612.53,140184.92
107,E11,33,70446.49,345193.7,146617.17
107,E11,34,77912.84,347559.28,153307.11
107,E11,35,84522.77,349177.75,160032.23
107,E11,36,90675.88,350705.5,166332.14
107,E11,37,97524.91,352363.88,172441.08
107,E11,38,103963.5,353521.97,178226.02
107,E11,39,110602.17,354650.5,184218.73
107,E11,40,117663.71,355583,190131.75
107,E11,41,124948.25,356289.1,196568.8
107,E11,42,132465.81,357165.84,202687.9
107,E11,43,140726.7,358413.75,208647.48
107,E11,44,149070.97,359126.78,215069.56
107,E11,45,155951.6,359602.53,220501.62
108,E12,1,145.89174,1416.3497,-6058.594
108,E12,2,159.59966,1191.1887,-6059.4155
108,E12,3,33.706154,993.3787,-6055.501
108,E12,4,-101.39614,876.3743,-6008.645
108,E12,5,-200.98878,798.62415,-5818.0127
108,E12,6,-340.44714,777.9774,-5818.3057
108,E12,7,-541.598,728.6997,-5787.6875
108,E12,8,-557.0932,729.9426,-5430.6035
108,E12,9,-316.75537,730.87335,-5146.849
108,E12,10,-21.617033,677.7494,-5135.77
108,E12,11,-34.18476,635.4559,-5181.597
108,E12,12,-169.52505,644.99207,-5145.787
108,E12,13,-457.7758,884.76044,-5209.229
108,E12,14,-493.37244,1007.58105,-5299.261
108,E12,15,-286.96677,982.88916,-5255.9634
108,E12,16,-337.63495,763.069,-4964.42
108,E12,17,-578.9309,674.1697,-4846.798
108,E12,18,-592.1665,682.45026,-4931.4307
108,E12,19,-417.00867,560.14496,-5075.5537
108,E12,20,-393.4026,527.5404,-5153.2456
108,E12,21,-289.6522,676.6711,-5082.8086
108,E12,22,-137.61325,771.0424,-5110.733
108,E12,23,-271.12048,701.08417,-5047.811
108,E12,24,-271.61542,575.9477,-5040.145
108,E12,25,50.412132,535.659,-4810.396
108,E12,26,79.20498,641.31476,-4785.2783
108,E12,27,-0.6617055,686.076,-4763.318
108,E12,28,-80.628265,388.99554,-4639.505
108,E12,29,-298.48758,360.85178,-4676.674
108,E12,30,-398.48154,568.1378,-4652.298
108,E12,31,-449.1968,612.59705,-4717.631
108,E12,32,-421.41388,725.4456,-4691.004
108,E12,33,-152.19894,753.7145,-4614.5435
108,E12,34,-48.366222,909.2099,-4291.5107
108,E12,35,54.381664,851.5973,-4240.587
108,E12,36,70.49738,821.3401,-4064.177
108,E12,37,1.4598048,952.1552,-3832.658
108,E12,38,-22.490805,771.16223,-3875.3167
108,E12,39,3.7430694,666.25134,-3875.7163
108,E12,40,-27.410473,677.61804,-3690.1362
108,E12,41,-121.68731,782.80554,-3703.6104
108,E12,42,-255.67056,820.2359,-3532.249
108,E12,43,-329.25183,939.9949,-3552.1797
108,E12,44,-273.00394,995.7223,-3387.1992
108,E12,45,18.80125,1334.111,-3413.3354
109,E13,1,16149.924,317670.6,106306.25
109,E13,2,16270.224,317678.8,106352.42
109,E13,3,16270.679,317822.75,106534.07
109,E13,4,16194.263,318077.53,106895.6
109,E13,5,16205.686,318318.97,107037.234
109,E13,6,16487.176,318340,107514.97
109,E13,7,16718.062,318495.44,107755.12
109,E13,8,16642.771,318675.06,108146.305
109,E13,9,16604.783,318951.8,108208.625
109,E13,10,16787.494,319533.2,108453.33
109,E13,11,16769.025,319609.5,108405.016
109,E13,12,16692.246,319121.25,108447.06
109,E13,13,16727.986,319001.16,108805.53
109,E13,14,16835.61,319535.7,109119.914
109,E13,15,16920.125,320291.16,109141.85
109,E13,16,17178.58,320130.66,109509.164
109,E13,17,17201.686,320017.56,109693.1
109,E13,18,17139.082,320392.97,109713.445
109,E13,19,17240.79,320736.53,109594.23
109,E13,20,17309.975,321040.72,109515.17
109,E13,21,17514.91,320645.03,109852.734
109,E13,22,17499.059,320442.25,109988.85
109,E13,23,17400.25,320671.78,110158.87
109,E13,24,17442.633,320952.12,110195.445
109,E13,25,17542.512,320955.56,110468.695
109,E13,26,17606.748,321329.47,111265.445
109,E13,27,17630.545,321788.9,111656.5
109,E13,28,17940.07,322353.78,112404.96
109,E13,29,17951.566,322888.5,114349.61
109,E13,30,18028.777,324131.94,118403.2
109,E13,31,17820.75,326710.53,125389.98
109,E13,32,17724.445,332100.62,139587.84
109,E13,33,18010.014,342539.47,165393.11
109,E13,34,18341.334,360119.1,208014.81
109,E13,35,18804.844,385699.72,265335.47
109,E13,36,19028.09,415783.4,329193.53
109,E13,37,19269.129,439768.25,395311.97
109,E13,38,19502.314,456899.8,457071.88
109,E13,39,19521.164,471047.75,511520.75
109,E13,40,19976.47,481513.3,558786.9
109,E13,41,20374.791,490505.62,600445.9
109,E13,42,20343.406,498108.9,634587.25
109,E13,43,20387.299,504084.12,667198.3
109,E13,44,20761.031,509816.78,695503.1
109,E13,45,21103.385,515203.34,717490
110,E14,1,-628.5992,-1551.5786,-15981.302
110,E14,2,-692.80835,-1561.936,-15832.753
110,E14,3,-1085.9622,-1504.929,-15636.193
110,E14,4,-1125.3933,-1461.9521,-15635.362
110,E14,5,-825.30084,-1475.1967,-15483.234
110,E14,6,-865.273,-1429.9517,-15225.782
110,E14,7,-979.8117,-1468.6396,-15250.328
110,E14,8,-1141.1354,-1537.9397,-15267.991
110,E14,9,-1205.0604,-1506.3397,-15201.656
110,E14,10,-1148.9413,-1216.3551,-15223.797
110,E14,11,-907.9758,-1132.2769,-15114.192
110,E14,12,-842.7357,-1114.9266,-15083.736
110,E14,13,-895.97644,-1392.1577,-14858.96
110,E14,14,-953.73737,-1466.1964,-14887.812
110,E14,15,-1101.1433,-1342.654,-14836.386
110,E14,16,-1174.2041,-1332.1122,-14579.113
110,E14,17,-1208.8274,-1268.0973,-14596.401
110,E14,18,-1192.6288,-1371.5576,-14572.882
110,E14,19,-991.5467,-1554.5953,-14611.883
110,E14,20,-893.93335,-1592.1122,-14410.315
110,E14,21,-926.43604,-1455.938,-14232.912
110,E14,22,-936.55444,-1326.6842,-14330.159
110,E14,23,-1015.9808,-1487.1375,-14429.991
110,E14,24,-1020.72437,-1506.5345,-14332.917
110,E14,25,-817.9776,-1336.1654,-14418.583
110,E14,26,-814.0182,-1531.1078,-14442.59
110,E14,27,-888.2964,-1566.7848,-14288.674
110,E14,28,-1248.8887,-1372.9015,-14368.746
110,E14,29,-1311.6783,-1357.7749,-14421.166
110,E14,30,-1145.9927,-1407.3419,-14309.207
110,E14,31,-913.09894,-1405.8022,-14225.842
110,E14,32,-743.4757,-1399.9802,-13943.586
110,E14,33,-796.59686,-1482.6235,-13642.364
110,E14,34,-1045.8773,-1666.8572,-13625.123
110,E14,35,-1134.8433,-1618.6929,-13666.131
110,E14,36,-1120.0917,-1248.9343,-13703.603
110,E14,37,-1073.225,-1176.1559,-13509.815
110,E14,38,-940.30396,-1126.7686,-13516.554
110,E14,39,-1039.6525,-1088.3508,-13500.136
110,E14,40,-1111.8193,-1149.9675,-13423.982
110,E14,41,-1102.0568,-1215.2943,-13214.49
110,E14,42,-1016.1372,-1275.3134,-13008.392
110,E14,43,-983.1214,-1286.057,-12889.172
110,E14,44,-1027.1329,-1296.5919,-12857.816
110,E14,45,-1051.8497,-1156.1799,-12721.571
111,E15,1,17455.043,319720.6,122262.234
111,E15,2,17550.96,319881.06,122420.39
111,E15,3,17599.992,320174.84,122808.42
111,E15,4,17636.059,320621.53,122858.96
111,E15,5,17413.076,320256.7,122875.11
111,E15,6,17338.605,319809.84,123285.41
111,E15,7,17328.844,319806.2,123596.57
111,E15,8,17417.008,320438.16,123624.96
111,E15,9,17797.828,321236.94,123632.66
111,E15,10,17834.105,321408.56,123672.45
111,E15,11,17645.12,321462.38,123727.84
111,E15,12,17606.363,321489.72,124310.17
111,E15,13,17766.828,321396,124582.72
111,E15,14,17801.578,321455.94,124680.266
111,E15,15,17979.252,321733.03,124659.164
111,E15,16,18061.41,322056.7,124684.76
111,E15,17,18110.111,321814.94,124847.086
111,E15,18,18365.963,321817.66,125256.5
111,E15,19,18416.283,322565.88,125283.375
111,E15,20,18473.586,322673.2,125388.17
111,E15,21,18331.15,322689.66,125267.06
111,E15,22,18223.777,322645.6,125232.19
111,E15,23,18220.861,322913.53,125469.945
111,E15,24,18183.348,322824.5,125718.336
111,E15,25,18302.846,322770.4,125818.95
111,E15,26,18423.096,323214.34,125787.27
111,E15,27,18530.434,323235.62,126041.484
111,E15,28,18559.242,323484.8,126134.125
111,E15,29,18730.14,323812.12,126407.1
111,E15,30,18730.145,323923.94,126967.55
111,E15,31,18692.135,324379.9,128324.16
111,E15,32,18616.79,325174.22,130117.72
111,E15,33,18685.084,326269.34,133625.66
111,E15,34,18720.69,329079.2,140813.45
111,E15,35,18700.389,333412.5,153947.34
111,E15,36,18918.928,339762.56,173072.77
